iyear,imonth,iday,region_txt,country_txt,latitude,longitude,nwound,nkill
2013,8,31,South America,Colombia,6.953691,-71.878846,0.0,1.0
2013,9,3,North America,United States,43.375245,-124.224996,0.0,0.0
2013,9,6,South America,Argentina,-41.133472,-71.310278,0.0,0.0
2013,9,7,South America,Colombia,6.956503,-71.859529,0.0,0.0
2013,9,10,South America,Colombia,6.953344,-71.874966,0.0,0.0
2013,9,12,South America,Colombia,1.642231,-77.816391,1.0,0.0
2013,9,19,South America,Argentina,-34.61768,-58.444435,2.0,0.0
2013,10,1,South America,Paraguay,-23.45954,-56.738399,7.0,1.0
2013,10,3,South America,Colombia,7.318612,-72.48146,0.0,0.0
2013,10,3,North America,United States,37.083284,-94.502838,0.0,0.0
2013,10,4,South America,Colombia,7.318612,-72.48146,0.0,0.0
2013,10,4,North America,United States,37.083284,-94.502838,0.0,0.0
2013,10,7,South America,Colombia,7.100893,-73.846207,0.0,0.0
2013,10,7,South America,Colombia,7.100893,-73.846207,0.0,0.0
2013,10,7,South America,Colombia,7.465964,-73.938446,0.0,0.0
2013,10,9,South America,Colombia,11.3776,-72.239169,0.0,0.0
2013,10,9,South America,Colombia,7.07417,-75.147814,8.0,0.0
2013,10,13,South America,Colombia,11.531598,-72.275019,0.0,0.0
2013,10,15,South America,Colombia,7.289972,-75.392693,5.0,1.0
2013,10,17,South America,Colombia,7.027175,-71.427448,0.0,0.0
2013,10,17,South America,Colombia,6.644404,-70.970969,2.0,1.0
2013,10,18,South America,Colombia,5.245764,-76.821361,0.0,0.0
2013,10,21,South America,Colombia,6.644404,-70.970969,0.0,0.0
2013,10,21,South America,Colombia,6.644404,-70.970969,0.0,0.0
2013,10,21,South America,Colombia,6.644404,-70.970969,0.0,0.0
2013,10,21,South America,Colombia,6.793458,-71.769545,0.0,0.0
2013,10,22,South America,Colombia,11.354774,-72.520483,0.0,0.0
2013,10,23,South America,Paraguay,-23.343832,-57.051071,2.0,1.0
2013,10,23,South America,Paraguay,-23.343832,-57.051071,0.0,0.0
2013,11,1,North America,United States,34.097866,-118.407379,4.0,1.0
2013,11,4,South America,Colombia,3.379958,-74.042712,0.0,1.0
2013,11,4,South America,Colombia,2.519177,-76.39286,0.0,0.0
2013,11,4,South America,Colombia,2.519177,-76.39286,0.0,0.0
2013,11,6,South America,Colombia,2.838804,-77.618866,0.0,0.0
2013,11,14,South America,Colombia,11.000639,-72.756321,2.0,1.0
2013,11,15,South America,Colombia,0.281867,-76.930397,2.0,0.0
2013,11,15,South America,Colombia,3.253279,-76.228219,2.0,0.0
2013,11,18,South America,Colombia,2.558963,-75.564823,0.0,1.0
2013,11,19,South America,Colombia,2.046455,-76.917458,2.0,0.0
2013,11,21,South America,Colombia,6.959519,-71.88179,0.0,1.0
2013,11,21,South America,Colombia,2.971842,-76.267204,1.0,0.0
2013,11,26,South America,Peru,-11.431789,-74.4848,0.0,1.0
2013,11,26,South America,Colombia,3.888318,-77.06756,0.0,0.0
2013,11,26,South America,Colombia,3.888318,-77.06756,0.0,0.0
2013,12,2,South America,Colombia,3.75,-75.583333,2.0,2.0
2013,12,3,South America,Colombia,7.170678,-72.428576,0.0,0.0
2013,12,4,South America,Colombia,1.806667,-78.764722,12.0,0.0
2013,12,6,South America,Colombia,8.833333,-73.2,1.0,0.0
2013,12,6,South America,Colombia,2.728989,-76.050909,0.0,1.0
2013,12,7,South America,Colombia,2.550217,-76.066616,38.0,8.0
2013,12,10,South America,Colombia,2.958056,-76.271389,2.0,4.0
2013,12,14,South America,Colombia,1.820559,-75.885346,2.0,1.0
2013,12,15,South America,Colombia,0.497412,-76.492367,0.0,0.0
2013,12,20,South America,Colombia,8.833333,-73.2,0.0,0.0
2013,12,20,South America,Colombia,3.153056,-75.053056,0.0,0.0
2013,12,23,South America,Colombia,7.111846,-75.549612,2.0,0.0
2013,12,31,South America,Chile,-38.948921,-72.331113,1.0,0.0
2014,1,1,South America,Colombia,8.86879,-73.194094,0.0,0.0
2014,1,1,South America,Colombia,8.608345,-73.316615,0.0,0.0
2014,1,1,South America,Colombia,8.608345,-73.316615,0.0,0.0
2014,1,1,South America,Colombia,8.608345,-73.316615,0.0,0.0
2014,1,26,South America,Colombia,7.946283,-72.898807,0.0,0.0
2014,1,6,North America,Mexico,19.371887,-99.086624,0.0,0.0
2014,1,9,South America,Colombia,7.073611,-75.145833,0.0,5.0
2014,1,10,South America,Colombia,8.833333,-73.2,0.0,0.0
2014,1,11,South America,Brazil,-19.916667,-43.933333,0.0,1.0
2014,1,16,South America,Colombia,3.418666,-76.241882,61.0,1.0
2014,1,20,South America,Colombia,2.958056,-76.271389,0.0,1.0
2014,1,24,South America,Colombia,1.293409,-75.490868,0.0,1.0
2014,1,24,South America,Colombia,2.251617,-76.993046,1.0,1.0
2014,1,24,South America,Colombia,2.55,-76.066667,0.0,0.0
2014,1,24,South America,Colombia,0.516667,-76.5,3.0,1.0
2014,1,26,South America,Colombia,1.806667,-78.764722,5.0,0.0
2014,1,27,South America,Colombia,8.533734,-73.456863,0.0,0.0
2014,1,30,South America,Colombia,8.233333,-73.35,1.0,0.0
2014,1,30,South America,Colombia,1.411057,-76.065956,0.0,0.0
2014,2,14,South America,Colombia,4.30499,-72.073603,0.0,0.0
2014,2,5,North America,Mexico,18.154171,-94.3937,0.0,1.0
2014,2,12,South America,Colombia,7.893825,-72.50467,0.0,0.0
2014,2,13,South America,Colombia,6.906659,-75.686928,0.0,0.0
2014,2,13,South America,Brazil,-22.461847,-43.482415,0.0,1.0
2014,2,14,South America,Colombia,1.907192,-77.263248,0.0,2.0
2014,2,14,South America,Colombia,3.982466,-75.924457,0.0,0.0
2014,2,16,South America,Colombia,6.715532,-71.689924,0.0,0.0
2014,2,17,South America,Colombia,7.527234,-75.411744,3.0,5.0
2014,2,17,South America,Peru,-12.73574,-72.614288,1.0,0.0
2014,2,18,South America,Peru,-12.78656,-74.173725,0.0,0.0
2014,2,21,South America,Colombia,6.794034,-71.768645,0.0,0.0
2014,2,21,South America,Colombia,6.458529,-71.733247,0.0,0.0
2014,2,18,South America,Peru,-11.335798,-75.341218,0.0,0.0
2014,2,23,South America,Colombia,6.596402,-71.062746,0.0,0.0
2014,2,26,South America,Colombia,5.6891,-76.654412,10.0,4.0
2014,3,3,South America,Chile,-38.698045,-72.326232,0.0,0.0
2014,3,4,South America,Colombia,2.954862,-76.268236,0.0,0.0
2014,3,4,South America,Chile,-38.698045,-72.326232,7.0,0.0
2014,3,10,South America,Colombia,1.527288,-75.482252,4.0,4.0
2014,3,11,South America,Colombia,6.379665,-76.328018,0.0,1.0
2014,3,13,South America,Peru,-6.892207,-79.560685,0.0,0.0
2014,3,15,South America,Colombia,1.806831,-78.764395,0.0,2.0
2014,3,16,South America,Colombia,6.955331,-71.859149,0.0,1.0
2014,3,16,South America,Colombia,6.953831,-71.875067,0.0,0.0
2014,3,16,South America,Colombia,7.309026,-72.483972,0.0,0.0
2014,3,17,South America,Colombia,5.075028,-76.659745,1.0,1.0
2014,3,18,North America,United States,31.32747,-89.327765,0.0,0.0
2014,3,19,South America,Colombia,2.742885,-73.747655,0.0,0.0
2014,3,22,South America,Colombia,2.954862,-76.268236,0.0,0.0
2014,3,24,South America,Colombia,2.570256,-77.88552,8.0,1.0
2014,3,25,South America,Colombia,7.318612,-72.48146,0.0,0.0
2014,3,25,North America,United States,41.630557,-87.854074,0.0,0.0
2014,3,26,South America,Colombia,2.550003,-76.062721,0.0,0.0
2014,3,27,South America,Colombia,2.450154,-77.979665,6.0,2.0
2014,3,27,South America,Colombia,-0.621448,-72.381708,2.0,2.0
2014,3,30,South America,Colombia,2.508176,-78.451533,5.0,1.0
2014,3,30,South America,Colombia,1.806831,-78.764395,3.0,1.0
2014,4,1,South America,Colombia,2.951367,-76.529237,0.0,0.0
2014,4,1,South America,Colombia,2.551525,-75.976382,0.0,0.0
2014,4,1,South America,Venezuela,10.482834,-66.962128,0.0,0.0
2014,4,4,South America,Colombia,2.777048,-76.325053,0.0,2.0
2014,4,6,South America,Venezuela,10.482834,-66.962128,0.0,0.0
2014,4,7,South America,Colombia,3.017089,-76.641926,1.0,1.0
2014,4,8,South America,Colombia,2.45,-76.616667,0.0,0.0
2014,4,8,South America,Colombia,1.459624,-75.04173,0.0,3.0
2014,4,10,South America,Colombia,1.803303,-78.777507,12.0,0.0
2014,4,11,South America,Colombia,1.675044,-77.330472,1.0,2.0
2014,4,12,North America,United States,36.7684,-114.1281,0.0,0.0
2014,4,13,South America,Colombia,6.952116,-71.874347,0.0,1.0
2014,4,13,North America,United States,38.982228,-94.670792,0.0,2.0
2014,4,13,North America,United States,38.982228,-94.670792,0.0,1.0
2014,4,13,South America,Peru,-12.930115,-74.233524,0.0,0.0
2014,4,14,South America,Colombia,8.435722,-73.287308,0.0,0.0
2014,4,15,South America,Colombia,2.720015,-76.148408,0.0,0.0
2014,4,15,South America,Colombia,1.884008,-77.200806,0.0,0.0
2014,4,16,South America,Colombia,2.381424,-76.454183,0.0,0.0
2014,4,16,South America,Colombia,6.49288,-71.560744,0.0,2.0
2014,4,16,South America,Colombia,3.429344,-76.516037,0.0,0.0
2014,4,19,South America,Colombia,6.957857,-71.878282,0.0,0.0
2014,4,21,South America,Peru,-15.484792,-70.12505,0.0,0.0
2014,4,22,South America,Colombia,2.923692,-72.196948,0.0,0.0
2014,4,22,South America,Peru,-11.967368,-76.978462,2.0,0.0
2014,4,22,South America,Colombia,8.645655,-72.719868,7.0,1.0
2014,4,27,North America,United States,47.610786,-122.331306,0.0,1.0
2014,4,28,South America,Colombia,7.946283,-72.898807,0.0,0.0
2014,4,27,North America,Mexico,16.51649,-91.163615,0.0,0.0
2014,4,29,South America,Paraguay,-23.344167,-57.043611,0.0,0.0
2014,5,2,South America,Colombia,6.999182,-72.109703,0.0,0.0
2014,5,1,South America,Colombia,3.72315,-75.48316,0.0,0.0
2014,5,5,North America,United States,40.40803,-80.588972,0.0,0.0
2014,5,6,South America,Colombia,0.343611,-76.910833,0.0,0.0
2014,5,6,South America,Colombia,0.388945,-76.409304,0.0,0.0
2014,5,6,South America,Colombia,0.276981,-76.929295,0.0,0.0
2014,5,8,South America,Venezuela,10.482834,-66.962128,1.0,1.0
2014,5,10,South America,Colombia,8.563769,-73.925574,7.0,0.0
2014,5,14,South America,Colombia,1.65919,-78.74717,8.0,2.0
2014,5,20,South America,Colombia,2.199469,-76.650431,0.0,0.0
2014,5,21,South America,Colombia,8.43557,-73.28742,0.0,1.0
2014,5,23,North America,United States,34.411929,-119.858282,0.0,3.0
2014,5,23,North America,United States,34.414238,-119.855348,13.0,4.0
2014,5,24,South America,Colombia,1.405977,-75.453481,0.0,0.0
2014,5,25,North America,Mexico,16.516343,-91.163625,0.0,0.0
2014,5,25,South America,Colombia,7.198606,-75.341218,0.0,0.0
2014,5,27,South America,Colombia,8.218344,-72.949748,1.0,0.0
2014,5,27,South America,Paraguay,-23.124529,-56.69482,0.0,0.0
2014,5,29,South America,Colombia,6.8167,-75.698209,0.0,0.0
2014,5,29,South America,Colombia,3.132777,-76.383991,0.0,0.0
2014,5,30,South America,Colombia,5.692234,-76.658002,17.0,0.0
2014,6,1,North America,United States,47.610786,-122.331306,0.0,2.0
2014,6,2,South America,Colombia,1.280879,-75.204791,0.0,1.0
2014,6,3,South America,Colombia,6.95284,-71.87514,1.0,4.0
2014,6,3,South America,Colombia,2.94818,-75.04098,0.0,0.0
2014,6,4,North America,Canada,46.087816,-64.778231,2.0,3.0
2014,6,5,South America,Colombia,7.946283,-72.898807,0.0,0.0
2014,6,6,South America,Colombia,8.095106,-76.732407,0.0,0.0
2014,6,6,South America,Colombia,1.935204,-77.309739,1.0,1.0
2014,6,6,North America,United States,34.206408,-84.13969,1.0,1.0
2014,6,8,South America,Colombia,11.436254,-72.805757,0.0,0.0
2014,6,8,South America,Colombia,7.073697,-75.145938,0.0,1.0
2014,6,8,North America,United States,36.211296,-115.247536,0.0,5.0
2014,6,9,South America,Colombia,6.547306,-71.002231,0.0,1.0
2014,6,11,North America,United States,31.340043,-110.935304,0.0,0.0
2014,6,17,South America,Colombia,6.792498,-71.775599,0.0,1.0
2014,6,18,South America,Colombia,3.24884,-76.22903,0.0,0.0
2014,6,16,South America,Paraguay,-23.463938,-56.737833,0.0,0.0
2014,6,19,South America,Colombia,8.669344,-73.040528,0.0,0.0
2014,6,20,South America,Colombia,4.667128,-74.106056,3.0,0.0
2014,6,25,South America,Colombia,3.15243,-75.05271,0.0,1.0
2014,6,25,South America,Colombia,4.667128,-74.106056,0.0,0.0
2014,6,25,South America,Colombia,4.667128,-74.106056,0.0,0.0
2014,6,25,South America,Colombia,4.667128,-74.106056,0.0,0.0
2014,6,25,South America,Colombia,4.667128,-74.106056,0.0,0.0
2014,6,25,South America,Colombia,6.46052,-71.72989,0.0,0.0
2014,6,25,North America,United States,40.798588,-74.238395,0.0,1.0
2014,6,27,South America,Colombia,8.609472,-73.225545,0.0,0.0
2014,6,29,South America,Colombia,6.957063,-71.088624,13.0,0.0
2014,6,29,South America,Colombia,9.19974,-73.5433,0.0,0.0
2014,7,1,South America,Colombia,8.300591,-72.889254,0.0,0.0
2014,7,2,South America,Colombia,8.998507,-72.89733,1.0,3.0
2014,7,3,South America,Colombia,0.667076,-76.868134,1.0,0.0
2014,7,10,South America,Colombia,7.078412,-70.757347,7.0,0.0
2014,7,12,South America,Colombia,6.308312,-75.561875,0.0,0.0
2014,7,11,South America,Colombia,6.83641,-70.72861,0.0,0.0
2014,7,13,South America,Chile,-33.366238,-70.505302,0.0,0.0
2014,7,16,South America,Colombia,2.043924,-72.331113,0.0,0.0
2014,7,16,South America,Colombia,8.555443,-72.726861,0.0,0.0
2014,7,17,South America,Colombia,1.637898,-77.745208,0.0,0.0
2014,7,19,South America,Peru,-12.068636,-75.210298,0.0,1.0
2014,7,19,South America,Colombia,7.068173,-70.758848,4.0,1.0
2014,7,21,South America,Colombia,0.497786,-76.497429,0.0,0.0
2014,7,1,South America,Colombia,0.497603,-76.497567,0.0,0.0
2014,7,22,South America,Colombia,2.568137,-72.750508,0.0,0.0
2014,7,22,South America,Chile,-33.366238,-70.505302,0.0,0.0
2014,7,22,South America,Chile,-33.366238,-70.505302,0.0,0.0
2014,7,23,South America,Chile,-33.366238,-70.505302,0.0,0.0
2014,7,23,South America,Chile,-33.366238,-70.505302,0.0,0.0
2014,7,23,South America,Chile,-33.010693,-71.527794,0.0,0.0
2014,7,26,South America,Colombia,8.136308,-72.96894,0.0,0.0
2014,7,27,South America,Paraguay,-23.266556,-56.450292,0.0,0.0
2014,7,26,South America,Colombia,1.206613,-77.275885,1.0,0.0
2014,7,26,South America,Colombia,1.206613,-77.275885,1.0,0.0
2014,7,27,South America,Colombia,0.701083,-75.25293,3.0,1.0
2014,7,26,South America,Colombia,3.37654,-73.564049,0.0,0.0
2014,7,29,South America,Colombia,4.667128,-74.106056,0.0,0.0
2014,7,29,South America,Colombia,4.667128,-74.106056,0.0,0.0
2014,7,29,South America,Colombia,4.667128,-74.106056,0.0,0.0
2014,7,29,South America,Colombia,4.667128,-74.106056,0.0,0.0
2014,7,29,South America,Colombia,3.888444,-77.069878,0.0,0.0
2014,7,30,South America,Colombia,3.248527,-76.228814,2.0,1.0
2014,7,31,South America,Colombia,2.776462,-76.546127,0.0,0.0
2014,7,31,South America,Colombia,8.595295,-73.367613,0.0,0.0
2014,8,4,South America,Colombia,0.435951,-75.52767,0.0,0.0
2014,8,4,South America,Colombia,6.46052,-71.72989,6.0,1.0
2014,8,6,South America,Paraguay,-22.666667,-55.916667,0.0,0.0
2014,8,8,South America,Colombia,6.501169,-75.58068,0.0,0.0
2014,8,8,South America,Colombia,0.497418,-76.497598,0.0,0.0
2014,8,8,South America,Colombia,3.429344,-76.516037,0.0,0.0
2014,8,8,South America,Colombia,8.63781,-72.73464,0.0,0.0
2014,8,8,South America,Colombia,8.63781,-72.73464,0.0,0.0
2014,8,11,South America,Chile,-33.366238,-70.505302,0.0,0.0
2014,8,11,North America,United States,33.15407,-97.064381,0.0,0.0
2014,8,12,South America,Colombia,8.435654,-73.28654,2.0,4.0
2014,8,12,South America,Colombia,6.958717,-71.882112,8.0,0.0
2014,8,12,South America,Colombia,7.582642,-75.399712,0.0,1.0
2014,8,13,South America,Colombia,7.946283,-72.898807,0.0,0.0
2014,8,13,South America,Colombia,6.33336,-71.48332,0.0,0.0
2014,8,13,South America,Colombia,6.95284,-71.87514,0.0,2.0
2014,8,14,South America,Colombia,4.585493,-71.070114,0.0,0.0
2014,8,14,South America,Colombia,1.641284,-77.734463,0.0,0.0
2014,8,14,South America,Peru,-13.163933,-74.223483,3.0,0.0
2014,8,14,South America,Colombia,6.648015,-73.426871,0.0,1.0
2014,8,15,South America,Colombia,8.999799,-72.89781,0.0,0.0
2014,8,15,South America,Colombia,1.808832,-78.767587,10.0,0.0
2014,8,15,South America,Chile,-33.366238,-70.505302,0.0,0.0
2014,8,21,South America,Colombia,2.116667,-76.983333,0.0,3.0
2014,8,25,South America,Colombia,7.027777,-71.428526,4.0,3.0
2014,8,25,South America,Colombia,6.545924,-71.000519,0.0,0.0
2014,8,26,South America,Colombia,2.116667,-76.983333,0.0,0.0
2014,8,27,South America,Colombia,6.961684,-75.426826,0.0,0.0
2014,8,27,South America,Colombia,6.962864,-75.413649,0.0,0.0
2014,8,27,South America,Colombia,3.913644,-75.477196,0.0,0.0
2014,8,29,South America,Colombia,1.403468,-75.464179,4.0,0.0
2014,8,29,South America,Colombia,1.637898,-77.745208,1.0,1.0
2014,8,30,South America,Colombia,1.61456,-75.6053,3.0,0.0
2014,9,3,South America,Paraguay,-23.267752,-56.450383,0.0,0.0
2014,9,5,South America,Colombia,7.011961,-75.687562,0.0,0.0
2014,9,5,South America,Paraguay,-23.267911,-56.44804,0.0,0.0
2014,9,5,South America,Paraguay,-23.458064,-56.737975,0.0,1.0
2014,9,6,South America,Colombia,6.81429,-75.2406,2.0,1.0
2014,9,6,South America,Colombia,7.022878,-75.908358,1.0,0.0
2014,9,6,South America,Colombia,2.925749,-75.290872,0.0,1.0
2014,9,6,North America,Mexico,20.914491,-100.745191,2.0,0.0
2014,9,7,South America,Colombia,7.011961,-75.687562,0.0,0.0
2014,9,8,South America,Chile,-33.366238,-70.505302,14.0,0.0
2014,9,9,South America,Chile,-33.010693,-71.527794,1.0,0.0
2014,9,10,South America,Chile,-33.010693,-71.527794,2.0,0.0
2014,9,10,South America,Colombia,7.073611,-75.145833,0.0,0.0
2014,9,10,South America,Colombia,6.439985,-76.684247,3.0,0.0
2014,9,11,North America,United States,39.176086,-94.574127,0.0,0.0
2014,9,12,North America,United States,41.370121,-75.154073,1.0,1.0
2014,9,14,South America,Colombia,8.436488,-73.286494,0.0,2.0
2014,9,16,South America,Colombia,7.826449,-75.883894,5.0,7.0
2014,9,16,South America,Colombia,2.524159,-75.316141,0.0,0.0
2014,9,21,South America,Colombia,0.431183,-75.526989,0.0,0.0
2014,9,21,South America,Colombia,0.431183,-75.526989,0.0,0.0
2014,9,21,South America,Colombia,0.431183,-75.526989,0.0,0.0
2014,9,24,South America,Colombia,1.93514,-77.30609,14.0,1.0
2014,9,25,South America,Colombia,7.073611,-75.145833,0.0,0.0
2014,9,25,South America,Chile,-33.366238,-70.505302,0.0,1.0
2014,9,26,South America,Colombia,7.448119,-75.308934,0.0,0.0
2014,9,25,South America,Colombia,2.989959,-75.294683,0.0,0.0
2014,9,29,South America,Brazil,-15.784282,-47.875568,0.0,0.0
2014,10,1,South America,Colombia,3.80084,-76.30333,0.0,1.0
2014,10,2,South America,Colombia,2.791269,-76.403448,0.0,1.0
2014,10,1,South America,Colombia,2.975011,-74.992453,0.0,0.0
2014,10,4,South America,Colombia,2.547063,-76.07204,0.0,0.0
2014,10,3,South America,Peru,-12.683056,-73.8725,1.0,2.0
2014,10,3,North America,United States,40.697132,-73.931351,1.0,0.0
2014,10,5,South America,Colombia,8.40255,-73.20768,1.0,1.0
2014,10,5,South America,Colombia,1.407104,-75.452354,0.0,0.0
2014,10,6,South America,Colombia,3.067228,-75.135169,0.0,0.0
2014,10,7,South America,Chile,-38.668304,-72.222626,0.0,0.0
2014,10,8,South America,Colombia,2.486444,-75.730181,0.0,0.0
2014,10,7,South America,Colombia,3.591047,-75.380399,0.0,0.0
2014,10,10,South America,Colombia,3.086155,-76.185775,0.0,0.0
2014,10,12,South America,Argentina,-41.256801,-71.286438,0.0,0.0
2014,10,13,South America,Colombia,8.250932,-73.167008,1.0,2.0
2014,10,13,South America,Colombia,2.11317,-74.76918,0.0,1.0
2014,10,13,South America,Peru,-12.62707,-73.787498,5.0,1.0
2014,10,15,South America,Colombia,7.5834,-75.46663,0.0,0.0
2014,10,17,South America,Colombia,0.448982,-76.920278,0.0,0.0
2014,10,18,South America,Colombia,3.750363,-75.585482,1.0,1.0
2014,10,20,North America,Canada,45.313186,-73.259307,1.0,2.0
2014,10,20,South America,Colombia,8.322058,-73.144933,0.0,0.0
2014,10,22,North America,Canada,45.423571,-75.700909,3.0,2.0
2014,10,22,South America,Colombia,0.425431,-76.904994,0.0,0.0
2014,10,22,South America,Venezuela,10.482834,-66.962128,0.0,0.0
2014,10,23,North America,United States,40.697132,-73.931351,3.0,1.0
2014,10,24,North America,United States,35.068259,-106.62154,0.0,0.0
2014,10,31,South America,Colombia,2.95485,-76.26825,1.0,0.0
2014,10,31,South America,Colombia,2.263184,-75.969492,3.0,0.0
2014,11,4,South America,Colombia,1.80813,-78.76893,9.0,0.0
2014,11,4,South America,Colombia,1.806656,-78.764722,9.0,0.0
2014,11,4,North America,United States,34.012516,-84.35873,0.0,0.0
2014,11,4,North America,United States,33.693175,-116.18749,0.0,0.0
2014,11,5,South America,Colombia,2.95485,-76.26825,0.0,2.0
2014,11,5,South America,Colombia,1.637898,-77.745208,0.0,0.0
2014,11,5,South America,Colombia,2.582881,-76.04531,0.0,0.0
2014,11,6,South America,Colombia,1.80813,-78.76893,3.0,1.0
2014,11,6,South America,Chile,-33.366238,-70.505302,0.0,0.0
